"Event","Date","White","Black","Result","WhiteElo","BlackElo"
"Titled Tue 3rd Jan Late",2025-06-03,"Mai,Alexander Oliver","Sharankov,G","0-1",2171,2238
"Titled Tue 3rd Jan Late",2025-06-03,"Hiwale,Ronak","Leon Acevedo,Juan Alejandro","1-0",2105,2040
"Titled Tue 3rd Jan Late",2025-06-03,"Vlassov,N","Firouzja,Alireza","0-1",2291,2757
"Titled Tue 3rd Jan Late",2025-06-03,"Asish Panda","Terry,R","0-1",1911,2508
"Titled Tue 3rd Jan Late",2025-06-03,"Zepeda Berlanga,Jan Enrique","Smieszek,W","1-0",1941,2141
"Titled Tue 3rd Jan Late",2025-06-03,"Mahdavi,Reza","Holinka,Henning","1-0",2445,2303
"Titled Tue 3rd Jan Late",2025-06-03,"Sarana,A","Caprio,G","1-0",2686,2435
"Titled Tue 3rd Jan Late",2025-06-03,"Paravyan,D","Horobetz,Graham","1-0",2596,2250
"Titled Tue 3rd Jan Late",2025-06-03,"Munoz Ramos,Christopher","Golizadeh,A","0-1",2133,2457
"Titled Tue 3rd Jan Late",2025-06-03,"Ambartsumova,K","Pranav,V","0-1",2403,2621
"Titled Tue 3rd Jan Late",2025-06-03,"Serban,Cristian-Stefan","Lazavik,Denis","0-1",2332,2577
"Titled Tue 3rd Jan Late",2025-06-03,"Lissillour,Baptiste","Saidov,Bilukhadzh","0-1",2318,2309
"Titled Tue 3rd Jan Late",2025-06-03,"Nakamura,Hi","Kaczur,F","0-1",2804,2500
"Titled Tue 3rd Jan Late",2025-06-03,"De Silva,L M S T","Dilmukhametov,Artur","1-0",2391,2276
"Titled Tue 3rd Jan Late",2025-06-03,"Xiong,Jeffery","Lymar,Vladislav","1-0",2636,2216
"Titled Tue 3rd Jan Late",2025-06-03,"Vazelakis,D","Dambaev,Dashi","0-1",1857,2211
"Titled Tue 3rd Jan Late",2025-06-03,"Leiva,G","Distaso,Antonio Pio","1-0",2387,2253
"Titled Tue 3rd Jan Late",2025-06-03,"Mika,T2","Loya Ibarra,Rigoberto","1-0",2227,2069
"Titled Tue 3rd Jan Late",2025-06-03,"Borisov,Yuri","Wael Sabry,Mina","0-1",2285,2094
"Titled Tue 3rd Jan Late",2025-06-03,"Aronian,L","Wu,Derek","1-0",2747,2232
"Titled Tue 3rd Jan Late",2025-06-03,"Petrus,Adrian","Ferey,Antonin","0-1",2203,2238
"Titled Tue 3rd Jan Late",2025-06-03,"Khanbutaev,Artemii","Garcia Hernandez,Rebeca","1-0",2059,1903
"Titled Tue 3rd Jan Late",2025-06-03,"Bhatia,Kanishka","Kovacsy,Barnabas","0-1",1979,2252
"Titled Tue 3rd Jan Late",2025-06-03,"Garcia Correa,J","Sroczynski,M","0-1",2103,2236
"Titled Tue 3rd Jan Late",2025-06-03,"Garcia Almaguer,J","Yarullina,A","1-0",2142,2084
"Titled Tue 3rd Jan Late",2025-06-03,"Papasimakopoulos,Alexandros","Becking,S","1-0",2366,2410
