"","Date","AwayTeam","AQ1","AQ2","AQ3","AQ4","AF","HomeTeam","HQ1","HQ2","HQ3","HQ4","HF","Diff","Year","Post_Season"
"12197",121,"OklahomaCity",20,32,23,23,98,"Charlotte",37,32,24,28,121,23,2022,0
"12198",121,"LALakers",24,30,31,31,116,"Orlando",27,35,16,27,105,-11,2022,0
"12199",121,"LAClippers",24,16,30,32,102,"Philadelphia",17,37,26,21,101,-1,2022,0
"12200",121,"Miami",30,21,23,34,108,"Atlanta",31,29,28,22,110,2,2022,0
"12201",121,"Portland",30,24,29,26,109,"Boston",25,33,24,23,105,-4,2022,0
"12202",121,"Toronto",20,35,36,18,109,"Washington",30,24,23,28,105,-4,2022,0
"12203",121,"Chicago",20,24,25,21,90,"Milwaukee",24,21,23,26,94,4,2022,0
"12204",121,"Brooklyn",24,26,29,38,117,"SanAntonio",26,25,23,28,102,-15,2022,0
"12205",121,"Detroit",26,26,30,19,101,"Utah",27,33,27,24,111,10,2022,0
"12206",121,"Memphis",37,31,30,24,122,"Denver",28,35,29,26,118,-4,2022,0
"12207",121,"Houston",30,24,22,27,103,"GoldenState",24,19,33,29,105,2,2022,0
"12208",122,"OklahomaCity",22,23,23,19,87,"Cleveland",24,23,31,16,94,7,2022,0
"12209",122,"Sacramento",35,19,32,41,127,"Milwaukee",27,35,32,39,133,6,2022,0
"12210",122,"Indiana",25,29,20,29,103,"Phoenix",24,35,33,21,113,10,2022,0
"12211",123,"LAClippers",31,30,20,21,102,"NewYork",39,27,25,19,110,8,2022,0
"12212",123,"Boston",31,29,31,25,116,"Washington",25,20,24,18,87,-29,2022,0
"12213",123,"Portland",33,31,22,28,114,"Toronto",15,19,33,38,105,-9,2022,0
"12214",123,"Chicago",19,18,37,21,95,"Orlando",23,30,32,29,114,19,2022,0
"12215",123,"LALakers",25,27,18,37,107,"Miami",39,30,20,24,113,6,2022,0
"12216",123,"Atlanta",30,25,30,28,113,"Charlotte",22,22,22,25,91,-22,2022,0
"12217",123,"Philadelphia",29,30,27,29,115,"SanAntonio",23,24,30,32,109,-6,2022,0
"12218",123,"Memphis",16,18,27,30,91,"Dallas",24,24,29,27,104,13,2022,0
"12219",123,"Detroit",30,30,16,35,111,"Denver",29,31,32,25,117,6,2022,0
"12220",123,"Brooklyn",36,26,33,30,125,"Minnesota",37,35,30,34,136,11,2022,0
"12221",123,"Utah",29,25,21,17,92,"GoldenState",33,22,28,11,94,2,2022,0
"12222",124,"NewYork",23,27,19,24,93,"Cleveland",28,22,26,19,95,2,2022,0
"12223",124,"Indiana",32,30,17,34,113,"NewOrleans",31,30,22,34,117,4,2022,0
"12224",124,"Utah",21,35,31,22,109,"Phoenix",31,27,27,30,115,6,2022,0
"12225",124,"Chicago",35,23,34,19,111,"OklahomaCity",27,21,30,32,110,-1,2022,0
"12226",125,"LAClippers",23,13,40,40,116,"Washington",32,34,27,22,115,-1,2022,0
"12227",125,"Denver",34,35,28,13,110,"Detroit",32,27,26,20,105,-5,2022,0
"12228",125,"Charlotte",27,34,25,27,113,"Toronto",39,37,29,20,125,12,2022,0
"12229",125,"LALakers",33,29,30,14,106,"Brooklyn",25,28,25,18,96,-10,2022,0
"12230",125,"Sacramento",13,17,25,20,75,"Boston",38,25,34,31,128,53,2022,0
"12231",125,"SanAntonio",34,32,39,29,134,"Houston",23,28,23,30,104,-30,2022,0
"12232",125,"Dallas",20,31,27,14,92,"GoldenState",29,34,34,33,130,38,2022,0
"12233",125,"Minnesota",26,29,29,25,109,"Portland",29,34,19,25,107,-2,2022,0
"12234",125,"NewOrleans",24,34,28,21,107,"Philadelphia",20,30,36,31,117,10,2022,0
"12235",126,"LAClippers",23,26,27,35,111,"Orlando",25,23,30,24,102,-9,2022,0
"12236",126,"Charlotte",33,38,42,45,158,"Indiana",36,34,24,32,126,-32,2022,0
"12237",126,"Milwaukee",35,22,20,22,99,"Cleveland",26,39,30,20,115,16,2022,0
"12238",126,"Sacramento",33,17,24,30,104,"Atlanta",21,46,27,27,121,17,2022,0
"12239",126,"Memphis",34,27,33,24,118,"SanAntonio",25,33,28,24,110,-8,2022,0
"12240",126,"NewYork",16,30,21,29,96,"Miami",30,29,33,18,110,14,2022,0
"12241",126,"Phoenix",39,11,24,31,105,"Utah",18,30,16,33,97,-8,2022,0
"12242",126,"Dallas",40,28,30,34,132,"Portland",25,34,22,31,112,-20,2022,0
"12243",126,"Denver",29,25,42,28,124,"Brooklyn",28,37,26,27,118,-6,2022,0
"12244",126,"Toronto",27,23,32,23,105,"Chicago",31,36,24,20,111,6,2022,0
"12245",127,"LALakers",22,26,20,19,87,"Philadelphia",32,22,34,17,105,18,2022,0
"12246",127,"Minnesota",29,32,20,34,115,"GoldenState",29,28,38,29,124,9,2022,0
"12247",128,"LALakers",21,28,36,29,114,"Charlotte",31,34,22,30,117,3,2022,0
"12248",128,"Detroit",19,32,24,28,103,"Orlando",39,28,25,27,119,16,2022,0
"12249",128,"Boston",20,27,30,15,92,"Atlanta",32,30,18,28,108,16,2022,0
"12250",128,"LAClippers",19,26,35,34,114,"Miami",28,29,39,25,121,7,2022,0
"12251",128,"Portland",32,34,25,34,125,"Houston",20,33,32,25,110,-15,2022,0
"12252",128,"Utah",30,21,27,31,109,"Memphis",31,28,29,31,119,10,2022,0
"12253",128,"Indiana",29,22,22,27,113,"OklahomaCity",30,24,26,20,110,-3,2022,0
"12254",128,"Chicago",35,33,23,31,122,"SanAntonio",29,34,35,33,131,9,2022,0
"12255",128,"Minnesota",32,34,27,31,124,"Phoenix",40,34,26,34,134,10,2022,0
"12256",128,"NewYork",30,33,25,20,108,"Milwaukee",39,28,26,30,123,15,2022,0
"12257",128,"Denver",26,24,36,30,116,"NewOrleans",17,31,30,27,105,-11,2022,0
"12258",129,"Boston",27,25,26,29,107,"NewOrleans",15,19,36,27,97,-10,2022,0
"12259",129,"Indiana",23,37,20,25,105,"Dallas",34,38,32,28,132,27,2022,0
"12260",129,"Sacramento",31,30,22,18,101,"Philadelphia",27,23,31,22,103,2,2022,0
"12261",129,"Washington",15,26,31,23,95,"Memphis",30,33,24,28,115,20,2022,0
"12262",129,"Toronto",28,31,26,15,124,"Miami",27,26,22,25,120,-4,2022,0
"12263",129,"Brooklyn",20,27,29,30,106,"GoldenState",31,23,24,32,110,4,2022,0
"12264",130,"LALakers",33,38,30,20,121,"Atlanta",34,28,29,38,129,8,2022,0
"12265",130,"LAClippers",24,27,33,31,115,"Charlotte",25,22,29,14,90,-25,2022,0
"12266",130,"Portland",35,30,27,24,116,"Chicago",29,44,31,26,130,14,2022,0
"12267",130,"Cleveland",29,26,33,17,105,"Detroit",24,25,35,31,115,10,2022,0
"12268",130,"Denver",33,32,38,33,136,"Milwaukee",30,27,24,19,100,-36,2022,0
"12269",130,"Dallas",34,25,29,20,108,"Orlando",23,41,27,19,110,2,2022,0
"12270",130,"Utah",20,28,27,31,106,"Minnesota",26,26,40,34,126,20,2022,0
"12271",130,"SanAntonio",31,24,36,19,110,"Phoenix",23,27,29,36,115,5,2022,0
"12272",131,"NewOrleans",19,20,27,24,90,"Cleveland",17,21,22,33,93,3,2022,0
"12273",131,"Memphis",30,28,22,31,119,"Philadelphia",39,24,21,27,122,3,2022,0
"12274",131,"LAClippers",27,28,30,31,116,"Indiana",30,30,24,38,122,6,2022,0
"12275",131,"Sacramento",23,18,25,30,96,"NewYork",31,23,30,32,116,20,2022,0
"12276",131,"Miami",14,31,25,22,92,"Boston",27,27,40,28,122,30,2022,0
"12277",131,"GoldenState",23,38,26,35,122,"Houston",25,27,26,30,108,-14,2022,0
"12278",131,"Portland",31,16,14,20,81,"OklahomaCity",19,20,26,33,98,17,2022,0
"12279",131,"Toronto",25,23,32,26,106,"Atlanta",24,33,15,28,100,-6,2022,0
"12280",201,"NewOrleans",31,26,27,27,111,"Detroit",33,32,22,14,101,-10,2022,0
"12281",201,"Washington",20,20,33,25,98,"Milwaukee",24,29,25,34,112,14,2022,0
"12282",201,"Denver",28,23,27,37,115,"Minnesota",30,39,31,30,130,15,2022,0
"12283",201,"Orlando",33,30,31,21,115,"Chicago",34,36,33,23,126,11,2022,0
"12284",201,"GoldenState",30,31,28,35,124,"SanAntonio",36,33,35,16,120,-4,2022,0
"12285",201,"Brooklyn",29,29,24,29,111,"Phoenix",39,26,26,30,121,10,2022,0
"12286",201,"Miami",32,30,21,23,106,"Toronto",22,28,30,30,110,4,2022,0
"12287",202,"Washington",29,30,22,25,106,"Philadelphia",28,26,25,24,103,-3,2022,0
"12288",202,"Orlando",28,25,33,33,119,"Indiana",34,33,21,30,118,-1,2022,0
"12289",202,"Charlotte",22,31,25,29,107,"Boston",27,27,34,25,113,6,2022,0
"12290",202,"Memphis",35,29,28,28,120,"NewYork",27,25,27,29,108,-12,2022,0
"12291",202,"Cleveland",31,22,30,21,104,"Houston",32,32,26,25,115,11,2022,0
"12292",202,"OklahomaCity",30,21,34,18,120,"Dallas",28,23,25,27,114,-6,2022,0
"12293",202,"Denver",30,31,18,25,104,"Utah",28,32,22,26,108,4,2022,0
"12294",202,"Brooklyn",32,30,24,15,101,"Sacramento",23,31,29,29,112,11,2022,0
"12295",202,"Portland",16,37,22,19,94,"LALakers",28,26,18,27,99,5,2022,0
"12296",203,"Minnesota",31,34,38,25,128,"Detroit",32,35,27,23,117,-11,2022,0
"12297",203,"Phoenix",30,31,30,24,115,"Atlanta",32,32,36,24,124,9,2022,0
"12298",203,"LALakers",26,28,28,28,110,"LAClippers",28,32,34,17,111,1,2022,0
"12299",203,"Sacramento",23,31,29,31,114,"GoldenState",34,39,21,32,126,12,2022,0
"12300",203,"Chicago",24,26,31,33,120,"Toronto",26,28,33,27,127,7,2022,0
"12301",203,"Miami",21,36,31,24,112,"SanAntonio",19,28,19,29,95,-17,2022,0
"12302",204,"Cleveland",22,30,24,26,102,"Charlotte",31,15,19,36,101,-1,2022,0
"12303",204,"Boston",28,18,32,24,102,"Detroit",16,15,25,37,93,-9,2022,0
"12304",204,"Chicago",40,25,28,29,122,"Indiana",33,29,28,25,115,-7,2022,0
"12305",204,"Atlanta",28,31,27,28,114,"Toronto",39,21,36,29,125,11,2022,0
"12306",204,"Houston",25,29,23,29,106,"SanAntonio",33,24,40,34,131,25,2022,0
"12307",204,"Philadelphia",33,30,15,20,98,"Dallas",24,29,32,22,107,9,2022,0
"12308",204,"Brooklyn",24,23,26,29,102,"Utah",33,35,37,20,125,23,2022,0
"12309",204,"NewOrleans",27,24,31,31,113,"Denver",29,23,30,23,105,-8,2022,0
"12310",204,"OklahomaCity",21,25,29,21,96,"Portland",19,31,26,17,93,-3,2022,0
"12311",205,"Memphis",37,39,32,27,135,"Orlando",24,32,25,34,115,-20,2022,0
"12312",205,"Phoenix",33,26,26,10,95,"Washington",21,11,19,29,80,-15,2022,0
"12313",205,"Miami",31,15,35,23,104,"Charlotte",23,28,8,27,86,-18,2022,0
"12314",205,"NewYork",42,29,13,27,115,"LALakers",29,27,31,24,122,7,2022,0
"12315",205,"OklahomaCity",30,27,22,24,103,"Sacramento",36,28,25,24,113,10,2022,0
"12316",205,"Milwaukee",34,36,37,30,137,"Portland",26,28,21,33,108,-29,2022,0
"12317",206,"Detroit",26,30,23,26,105,"Minnesota",24,31,28,35,118,13,2022,0
"12318",206,"Philadelphia",34,27,28,30,119,"Chicago",26,26,29,27,108,-11,2022,0
"12319",206,"Brooklyn",40,35,16,13,104,"Denver",39,37,31,17,124,20,2022,0
"12320",206,"Indiana",27,20,21,17,85,"Cleveland",12,24,25,37,98,13,2022,0
"12321",206,"Atlanta",26,24,26,18,94,"Dallas",29,25,26,23,103,9,2022,0
"12322",206,"Boston",21,28,29,38,116,"Orlando",15,24,22,22,83,-33,2022,0
"12323",206,"NewOrleans",26,23,38,33,120,"Houston",21,33,23,30,107,-13,2022,0
"12324",206,"Milwaukee",28,32,39,38,137,"LAClippers",32,19,30,32,113,-24,2022,0
"12325",207,"Toronto",35,21,24,36,116,"Charlotte",21,20,34,26,101,-15,2022,0
"12326",207,"Miami",39,21,31,30,121,"Washington",24,29,17,30,100,-21,2022,0
"12327",207,"Phoenix",36,31,35,25,127,"Chicago",29,20,34,41,124,-3,2022,0
"12328",207,"GoldenState",20,36,29,25,110,"OklahomaCity",23,23,26,26,98,-12,2022,0
"12329",207,"NewYork",28,29,29,18,104,"Utah",28,31,23,31,113,9,2022,0
"12330",208,"Phoenix",29,26,28,31,114,"Philadelphia",25,34,25,25,109,-5,2022,0
"12331",208,"Boston",35,34,28,29,126,"Brooklyn",16,27,28,20,91,-35,2022,0
"12332",208,"Indiana",22,28,25,37,112,"Atlanta",40,36,30,27,133,21,2022,0
"12333",208,"Houston",30,23,23,21,97,"NewOrleans",35,29,22,24,110,13,2022,0
"12334",208,"LAClippers",27,28,19,35,109,"Memphis",38,32,34,31,135,26,2022,0
"12335",208,"Detroit",26,25,20,15,86,"Dallas",36,29,33,18,116,30,2022,0
"12336",208,"NewYork",36,24,34,21,115,"Denver",40,43,28,21,132,17,2022,0
"12337",208,"Milwaukee",38,40,31,22,131,"LALakers",24,32,29,31,116,-15,2022,0
"12338",208,"Orlando",32,30,21,30,113,"Portland",28,19,32,16,95,-18,2022,0
"12339",208,"Minnesota",35,38,29,32,134,"Sacramento",35,32,23,24,114,-20,2022,0
"12340",209,"SanAntonio",30,18,25,19,92,"Cleveland",29,28,27,21,105,13,2022,0
"12341",209,"Chicago",28,30,31,32,121,"Charlotte",29,16,31,33,109,-12,2022,0
"12342",209,"Toronto",34,25,28,30,117,"OklahomaCity",22,29,21,26,98,-19,2022,0
"12343",209,"Minnesota",37,27,37,18,119,"Sacramento",29,42,28,33,132,13,2022,0
"12344",209,"LALakers",18,36,24,27,105,"Portland",18,29,29,31,107,2,2022,0
"12345",209,"GoldenState",31,18,16,20,85,"Utah",30,25,24,32,111,26,2022,0
"12346",210,"Memphis",41,24,30,37,132,"Detroit",19,31,30,27,107,-25,2022,0
"12347",210,"Brooklyn",27,32,19,34,112,"Washington",24,31,31,27,113,1,2022,0
"12348",210,"Miami",27,29,27,29,112,"NewOrleans",24,31,18,24,97,-15,2022,0
"12349",210,"Toronto",37,36,31,35,139,"Houston",41,23,28,28,120,-19,2022,0
"12350",210,"LAClippers",28,22,31,24,105,"Dallas",36,23,30,23,112,7,2022,0
"12351",210,"Milwaukee",34,22,21,30,107,"Phoenix",31,33,33,34,131,24,2022,0
"12352",210,"NewYork",33,24,31,28,116,"GoldenState",28,34,20,32,114,-2,2022,0
"12353",211,"OklahomaCity",24,17,20,26,87,"Philadelphia",24,22,31,23,100,13,2022,0
"12354",211,"Cleveland",28,35,25,32,120,"Indiana",47,27,22,17,113,-7,2022,0
"12355",211,"Charlotte",36,43,31,31,141,"Detroit",29,26,32,32,119,-22,2022,0
"12356",211,"Denver",32,28,19,23,102,"Boston",30,21,25,32,108,6,2022,0
"12357",211,"SanAntonio",43,30,30,33,136,"Atlanta",29,27,31,34,121,-15,2022,0
"12358",211,"Minnesota",27,32,32,31,122,"Chicago",27,33,32,42,134,12,2022,0
"12359",211,"Orlando",12,27,35,25,99,"Utah",28,16,33,37,114,15,2022,0
"12360",212,"NewYork",23,30,39,11,103,"Portland",20,28,29,35,112,9,2022,0
"12361",212,"Memphis",36,38,25,26,125,"Charlotte",15,28,32,43,118,-7,2022,0
"12362",212,"SanAntonio",37,22,39,26,124,"NewOrleans",33,20,29,32,114,-10,2022,0
"12363",212,"Sacramento",24,35,33,31,123,"Washington",29,36,23,22,110,-13,2022,0
"12364",212,"Cleveland",23,28,20,22,93,"Philadelphia",36,22,22,23,103,10,2022,0
"12365",212,"Denver",31,25,27,27,110,"Toronto",25,32,29,23,109,-1,2022,0
"12366",212,"OklahomaCity",29,25,26,21,101,"Chicago",22,28,31,25,106,5,2022,0
"12367",212,"Brooklyn",26,32,18,35,111,"Miami",26,38,27,24,115,4,2022,0
"12368",212,"LAClippers",23,26,21,29,99,"Dallas",26,22,19,30,97,-2,2022,0
"12369",212,"LALakers",26,36,32,21,115,"GoldenState",32,33,30,22,117,2,2022,0
"12370",212,"Orlando",26,27,25,27,105,"Phoenix",36,31,33,32,132,27,2022,0
"12371",213,"Atlanta",28,27,23,17,95,"Boston",17,28,42,18,105,10,2022,0
"12372",213,"Minnesota",33,41,28,27,129,"Indiana",37,25,36,22,120,-9,2022,0
"12373",214,"Detroit",22,28,28,16,94,"Washington",24,26,37,16,103,9,2022,0
"12374",214,"OklahomaCity",29,32,30,21,127,"NewYork",31,31,32,18,123,-4,2022,0
"12375",214,"Sacramento",24,24,18,19,85,"Brooklyn",35,20,25,29,109,24,2022,0
"12376",214,"Portland",31,40,23,28,122,"Milwaukee",30,24,24,29,107,-15,2022,0
"12377",214,"Toronto",17,27,25,21,90,"NewOrleans",29,31,34,26,120,30,2022,0
"12378",214,"SanAntonio",27,30,32,20,109,"Chicago",29,30,24,37,120,11,2022,0
"12379",214,"Orlando",14,26,30,41,111,"Denver",29,24,32,36,121,10,2022,0
"12380",214,"Houston",24,29,25,23,101,"Utah",36,42,22,35,135,34,2022,0
"12381",214,"GoldenState",37,22,19,26,104,"LAClippers",34,27,33,25,119,15,2022,0
"12382",215,"Boston",32,37,32,34,135,"Philadelphia",22,20,16,29,87,-48,2022,0
"12383",215,"Dallas",23,28,30,26,107,"Miami",28,31,19,21,99,-8,2022,0
"12384",215,"Cleveland",36,25,29,26,116,"Atlanta",34,32,28,30,124,8,2022,0
"12385",215,"Indiana",27,36,31,25,119,"Milwaukee",34,35,30,29,128,9,2022,0
"12386",215,"Memphis",37,28,28,28,121,"NewOrleans",27,26,30,26,109,-12,2022,0
"12387",215,"Charlotte",24,34,29,21,120,"Minnesota",27,25,26,30,126,6,2022,0
"12388",215,"LAClippers",26,21,25,24,96,"Phoenix",22,31,28,22,103,7,2022,0
"12389",216,"Atlanta",37,35,32,26,130,"Orlando",25,28,29,27,109,-21,2022,0
"12390",216,"Brooklyn",18,26,29,38,111,"NewYork",38,27,22,19,106,-5,2022,0
"12391",216,"Washington",25,26,25,32,108,"Indiana",25,31,28,29,113,5,2022,0
"12392",216,"Detroit",23,25,36,28,112,"Boston",25,27,31,28,111,-1,2022,0
"12393",216,"Sacramento",30,29,29,30,118,"Chicago",33,32,25,35,125,7,2022,0
"12394",216,"SanAntonio",34,39,16,25,114,"OklahomaCity",29,29,23,25,106,-8,2022,0
"12395",216,"Portland",36,32,26,29,123,"Memphis",32,25,33,29,119,-4,2022,0
"12396",216,"Toronto",30,19,23,31,103,"Minnesota",23,28,23,17,91,-12,2022,0
"12397",216,"Houston",32,35,28,26,121,"Phoenix",27,32,30,35,124,3,2022,0
"12398",216,"Denver",25,29,24,39,117,"GoldenState",33,30,23,30,116,-1,2022,0
"12399",216,"Utah",27,26,26,22,101,"LALakers",27,19,25,35,106,5,2022,0
"12400",217,"Miami",37,10,17,23,111,"Charlotte",30,24,17,16,107,-4,2022,0
"12401",217,"Washington",26,29,23,39,117,"Brooklyn",28,23,27,25,103,-14,2022,0
"12402",217,"Dallas",45,26,34,20,125,"NewOrleans",27,31,23,37,118,-7,2022,0
"12403",217,"Philadelphia",24,45,31,23,123,"Milwaukee",27,34,32,27,120,-3,2022,0
"12404",217,"Houston",27,32,20,32,111,"LAClippers",36,35,36,35,142,31,2022,0
"12405",224,"Cleveland",33,22,27,21,103,"Detroit",27,25,28,26,106,3,2022,0
"12406",224,"Boston",35,32,30,32,129,"Brooklyn",22,30,22,32,106,-23,2022,0
"12407",224,"Atlanta",19,31,32,26,108,"Chicago",24,28,30,30,112,4,2022,0
"12408",224,"Phoenix",31,17,37,39,124,"OklahomaCity",14,31,32,27,104,-20,2022,0
"12409",224,"Memphis",31,25,27,31,114,"Minnesota",21,32,31,35,119,5,2022,0
"12410",224,"GoldenState",31,39,30,32,132,"Portland",32,25,16,22,95,-37,2022,0
"12411",224,"Denver",35,28,29,36,128,"Sacramento",25,33,29,23,110,-18,2022,0
"12412",225,"Houston",33,18,32,28,111,"Orlando",27,31,28,33,119,8,2022,0
"12413",225,"OklahomaCity",29,40,23,31,129,"Indiana",36,25,32,30,125,-4,2022,0
"12414",225,"Toronto",19,28,14,32,93,"Charlotte",28,42,27,28,125,32,2022,0
"12415",225,"SanAntonio",30,45,26,29,157,"Washington",33,38,29,30,153,-4,2022,0
"12416",225,"Miami",30,35,25,25,115,"NewYork",32,23,30,15,100,-15,2022,0
"12417",225,"Philadelphia",34,31,27,41,133,"Minnesota",25,24,25,28,102,-31,2022,0
"12418",225,"Dallas",34,33,19,23,109,"Utah",31,29,29,25,114,5,2022,0
"12419",225,"NewOrleans",31,22,42,22,117,"Phoenix",22,28,31,21,102,-15,2022,0
"12420",225,"LAClippers",24,33,15,33,105,"LALakers",22,25,31,24,102,-3,2022,0
"12421",226,"Boston",30,26,22,35,113,"Detroit",26,28,28,22,104,-9,2022,0
"12422",226,"Toronto",37,21,16,26,100,"Atlanta",32,34,38,23,127,27,2022,0
"12423",226,"SanAntonio",40,18,39,32,129,"Miami",28,33,38,34,133,4,2022,0
"12424",226,"Washington",23,19,28,16,86,"Cleveland",18,22,26,26,92,6,2022,0
"12425",226,"Memphis",31,28,34,23,116,"Chicago",22,30,27,31,110,-6,2022,0
"12426",226,"Brooklyn",25,28,43,30,126,"Milwaukee",32,27,34,30,123,-3,2022,0
"12427",226,"Sacramento",30,29,26,25,110,"Denver",38,21,26,30,115,5,2022,0
"12428",227,"Philadelphia",38,27,26,34,125,"NewYork",35,21,33,20,109,-16,2022,0
"12429",227,"Utah",32,24,38,24,118,"Phoenix",32,28,29,25,114,-4,2022,0
"12430",227,"Boston",30,25,27,25,107,"Indiana",27,39,27,35,128,21,2022,0
"12431",227,"Detroit",31,27,24,34,127,"Charlotte",28,26,30,32,126,-1,2022,0
"12432",227,"LAClippers",19,27,28,25,99,"Houston",28,22,30,18,98,-1,2022,0
"12433",227,"Dallas",24,24,26,33,107,"GoldenState",37,23,28,13,101,-6,2022,0
"12434",227,"Denver",32,33,21,38,124,"Portland",27,21,22,22,92,-32,2022,0
"12435",227,"NewOrleans",24,27,44,28,123,"LALakers",20,20,25,30,95,-28,2022,0
"12436",228,"Indiana",32,24,19,28,103,"Orlando",31,24,35,29,119,16,2022,0
"12437",228,"Minnesota",26,38,37,26,127,"Cleveland",37,24,27,34,122,-5,2022,0
"12438",228,"Toronto",42,29,29,33,133,"Brooklyn",27,21,21,28,97,-36,2022,0
"12439",228,"Chicago",21,25,21,32,99,"Miami",30,25,36,21,112,13,2022,0
"12440",228,"SanAntonio",34,24,27,20,105,"Memphis",42,26,28,22,118,13,2022,0
"12441",228,"Charlotte",32,21,23,30,106,"Milwaukee",32,44,32,22,130,24,2022,0
"12442",228,"Sacramento",35,24,40,32,131,"OklahomaCity",32,27,31,20,110,-21,2022,0
"12443",301,"Detroit",24,40,21,28,113,"Washington",27,36,24,29,116,3,2022,0
"12444",301,"Atlanta",28,37,13,20,98,"Boston",19,32,31,25,107,9,2022,0
"12445",301,"Brooklyn",25,34,30,19,108,"Toronto",32,23,26,28,109,1,2022,0
"12446",301,"LAClippers",29,20,40,24,113,"Houston",27,23,25,25,100,-13,2022,0
"12447",301,"GoldenState",27,29,31,27,114,"Minnesota",34,34,28,33,129,15,2022,0
"12448",301,"Dallas",30,41,14,24,109,"LALakers",25,31,31,17,104,-5,2022,0
"12449",302,"Charlotte",38,26,32,23,119,"Cleveland",31,18,31,18,98,-21,2022,0
"12450",302,"Indiana",22,36,18,34,122,"Orlando",31,31,29,19,114,-8,2022,0
"12451",302,"NewYork",33,29,19,27,108,"Philadelphia",25,30,38,30,123,15,2022,0
"12452",302,"Miami",28,38,31,22,119,"Milwaukee",36,28,29,27,120,1,2022,0
"12453",302,"Sacramento",33,28,21,13,95,"NewOrleans",31,34,31,29,125,30,2022,0
"12454",302,"Utah",25,41,27,24,132,"Houston",20,33,30,34,127,-5,2022,0
"12455",302,"OklahomaCity",24,31,31,33,119,"Denver",24,33,22,28,107,-12,2022,0
"12456",302,"Portland",28,20,21,21,90,"Phoenix",29,34,29,28,120,30,2022,0
"12457",303,"Chicago",35,28,29,32,124,"Atlanta",29,27,34,40,130,6,2022,0
"12458",303,"Miami",23,37,28,25,113,"Brooklyn",35,32,17,23,107,-6,2022,0
"12459",303,"Detroit",31,29,31,17,108,"Toronto",22,35,20,29,106,-2,2022,0
"12460",303,"Memphis",20,25,27,35,107,"Boston",26,21,36,37,120,13,2022,0
"12461",303,"Sacramento",30,34,24,27,115,"SanAntonio",27,24,31,30,112,-3,2022,0
"12462",303,"GoldenState",27,27,37,22,113,"Dallas",38,30,31,23,122,9,2022,0
"12463",303,"LALakers",31,32,18,30,111,"LAClippers",36,30,40,26,132,21,2022,0
"12464",304,"Cleveland",43,28,28,20,119,"Philadelphia",30,33,34,28,125,6,2022,0
"12465",304,"Indiana",32,30,26,18,106,"Detroit",39,26,24,22,111,5,2022,0
"12466",304,"Atlanta",33,35,25,24,117,"Washington",25,34,25,30,114,-3,2022,0
"12467",304,"Milwaukee",25,32,24,37,118,"Chicago",25,28,35,24,112,-6,2022,0
"12468",304,"Orlando",27,21,24,31,103,"Toronto",23,16,21,37,97,-6,2022,0
"12469",304,"Utah",17,21,25,27,90,"NewOrleans",35,30,30,29,124,34,2022,0
"12470",304,"Minnesota",32,45,31,30,138,"OklahomaCity",34,26,27,14,101,-37,2022,0
"12471",304,"Houston",26,20,24,31,101,"Denver",25,26,36,29,116,15,2022,0
"12472",304,"NewYork",24,31,38,21,114,"Phoenix",26,32,23,34,115,1,2022,0
"12473",305,"Sacramento",36,29,27,21,113,"Dallas",26,25,34,29,114,1,2022,0
"12474",305,"SanAntonio",30,30,37,20,117,"Charlotte",31,31,37,24,123,6,2022,0
"12475",305,"Orlando",29,16,29,22,96,"Memphis",31,37,29,27,124,28,2022,0
"12476",305,"Philadelphia",14,26,28,14,82,"Miami",22,32,19,26,99,17,2022,0
"12477",305,"Portland",34,30,37,20,121,"Minnesota",32,31,46,26,135,14,2022,0
"12478",305,"GoldenState",25,42,27,22,116,"LALakers",32,30,27,35,124,8,2022,0
"12479",306,"Brooklyn",34,26,30,30,120,"Boston",29,29,31,37,126,6,2022,0
"12480",306,"Phoenix",33,30,27,32,122,"Milwaukee",30,30,31,41,132,10,2022,0
"12481",306,"Indiana",26,35,26,36,123,"Washington",30,27,39,37,133,10,2022,0
"12482",306,"Utah",33,28,30,25,116,"OklahomaCity",24,21,31,27,103,-13,2022,0
"12483",306,"Memphis",34,28,30,20,112,"Houston",27,25,40,31,123,11,2022,0
"12484",306,"Toronto",29,17,16,34,96,"Cleveland",30,29,14,31,104,8,2022,0
"12485",306,"NewOrleans",19,38,37,30,130,"Denver",35,27,22,40,138,8,2022,0
"12486",306,"NewYork",25,34,21,36,116,"LAClippers",22,18,28,25,93,-23,2022,0
"12487",307,"Chicago",32,21,24,29,106,"Philadelphia",37,22,29,33,121,15,2022,0
"12488",307,"Atlanta",30,26,20,25,110,"Detroit",29,30,19,23,113,3,2022,0
"12489",307,"Houston",32,26,20,28,106,"Miami",25,37,28,33,123,17,2022,0
"12490",307,"Portland",15,19,26,21,81,"Minnesota",31,30,29,34,124,43,2022,0
"12491",307,"LALakers",22,34,36,18,110,"SanAntonio",31,31,33,22,117,7,2022,0
"12492",307,"Utah",24,25,19,35,103,"Dallas",30,30,25,26,111,8,2022,0
"12493",307,"GoldenState",31,38,32,23,124,"Denver",40,31,33,27,131,7,2022,0
